ID	choice	tt1	tt2	tc1	tc2	sex	age	nrcars
2078	2	25	20	0.85	1.04	1	75	2
2078	2	20	25	1.56	1.04	1	75	2
2078	1	23	20	1.04	1.43	1	75	2
2085	1	20	15	1.3	1.82	1	66	2
2085	2	23	20	1.3	1.37	1	66	2
2085	1	25	20	0.65	1.3	1	66	2
2085	2	15	20	1.3	1.11	1	66	2
2085	2	17	20	1.63	1.3	1	66	2
2085	1	20	17	1.04	1.3	1	66	2
2085	1	20	23	1.3	1.24	1	66	2
2085	2	20	25	2.8	1.3	1	66	2
2105	2	20	17	1.82	1.89	1	67	2
2105	2	15	20	3.12	1.82	1	67	2
2105	1	20	25	1.82	1.69	1	67	2
2105	1	25	20	1.82	2.34	1	67	2
2105	2	20	23	2.15	1.82	1	67	2
2105	1	23	20	1.63	1.82	1	67	2
2105	1	20	15	0.98	1.82	1	67	2
2112	1	25	15	1.56	2.08	1	56	3
2112	2	30	25	1.56	1.63	1	56	3
2112	1	25	20	1.04	1.56	1	56	3
2112	2	25	35	3.51	1.56	1	56	3
2112	2	20	25	1.89	1.56	1	56	3
2112	1	35	25	0.13	1.56	1	56	3
2112	2	25	30	1.56	1.43	1	56	3
2112	2	15	25	1.56	0.72	1	56	3
2122	1	15	10	1.04	1.24	1	62	3
2122	1	15	12	0.59	1.04	1	62	3
2122	1	20	15	0.13	1.04	1	62	3
2122	2	10	15	1.04	0.59	1	62	3
2122	1	18	15	1.04	1.11	1	62	3
2122	1	15	18	1.04	0.98	1	62	3
2122	2	15	20	1.89	1.04	1	62	3
2122	2	12	15	1.24	1.04	1	62	3
2125	2	90	70	13.13	15.28	1	58	2
2125	2	110	90	12.87	13.13	1	58	2
2125	1	70	90	13.13	11.83	1	58	2
2125	1	120	90	13.13	24.51	1	58	2
2125	2	90	60	11.83	13.13	1	58	2
2125	1	90	110	13.78	13.13	1	58	2
2125	1	60	90	15.73	13.13	1	58	2
2125	2	90	120	13.13	9.23	1	58	2
2127	1	20	17	2.47	2.67	2	39	3
2127	1	25	20	2.47	3.12	2	39	3
2127	1	20	15	1.95	2.47	2	39	3
2127	2	15	20	2.73	2.47	2	39	3
2127	1	20	23	2.54	2.47	2	39	3
2127	2	17	20	2.47	2.08	2	39	3
2127	1	23	20	2.34	2.47	2	39	3
2127	2	20	25	2.47	1.17	2	39	3
2136	1	15	18	1.3	1.17	1	67	2
2136	2	15	20	2.08	1.3	1	67	2
2136	2	12	15	1.5	1.3	1	67	2
2136	1	15	12	0.98	1.3	1	67	2
2136	1	15	10	1.3	1.56	1	67	2
2136	2	10	15	1.3	0.78	1	67	2
2136	1	20	15	0.13	1.3	1	67	2
2136	2	18	15	1.3	1.37	1	67	2
2145	1	12	7	0.91	2.34	1	71	2
2145	1	12	15	0.91	0.72	1	71	2
2145	2	17	12	0.72	0.91	1	71	2
2145	1	7	12	0.91	0.13	1	71	2
2145	1	9	12	0.98	0.91	1	71	2
2145	1	12	17	1.3	0.91	1	71	2
2145	2	15	12	0.91	1.3	1	71	2
2155	2	30	20	9.1	9.56	2	31	2
2155	1	20	30	9.1	8.32	2	31	2
2155	1	25	30	9.43	9.1	2	31	2
2155	1	30	40	10.86	9.1	2	31	2
2155	2	30	25	8.32	9.1	2	31	2
2155	1	30	35	9.1	8.97	2	31	2
2155	2	35	30	9.1	9.17	2	31	2
2155	1	40	30	6.7	9.1	2	31	2
2161	1	28	18	2.08	3.84	2	75	2
2161	2	28	25	2.02	2.08	2	75	2
2161	1	38	28	1.24	2.08	2	75	2
2161	2	18	28	2.08	0.13	2	75	2
2161	2	28	38	2.6	2.08	2	75	2
2161	1	31	28	2.08	2.28	2	75	2
2161	2	28	31	2.08	1.63	2	75	2
2161	1	25	28	2.15	2.08	2	75	2
2173	1	75	85	5.33	5.27	2	69	2
2173	2	65	75	6.5	5.33	2	69	2
2173	1	75	45	5.33	8.26	2	69	2
2173	1	75	65	4.55	5.33	2	69	2
2173	2	45	75	5.33	3.71	2	69	2
2173	2	75	105	13.13	5.33	2	69	2
2173	1	85	75	5.33	5.79	2	69	2
2173	1	105	75	0.13	5.33	2	69	2
2229	1	35	20	2.86	3.64	2	41	2
2229	2	32	35	3.12	2.86	2	41	2
2229	2	38	35	2.86	2.93	2	41	2
2229	2	20	35	2.86	1.43	2	41	2
2229	1	35	32	2.41	2.86	2	41	2
2229	1	35	38	2.86	2.73	2	41	2
2229	2	35	50	5.46	2.86	2	41	2
2229	1	50	35	0.13	2.86	2	41	2
2235	1	12	15	0.78	0.65	2	39	2
2235	2	15	12	0.78	0.85	2	39	2
2235	1	9	12	0.98	0.78	2	39	2
2235	2	7	12	0.78	0.33	2	39	2
2235	2	12	17	1.63	0.78	2	39	2
2235	1	12	9	0.39	0.78	2	39	2
2235	2	12	7	0.78	0.98	2	39	2
2235	1	17	12	0.13	0.78	2	39	2
2239	1	20	17	2.21	2.54	1	69	2
2239	2	15	20	2.73	2.21	1	69	2
2239	1	20	15	1.95	2.21	1	69	2
2239	1	25	20	2.21	3.71	1	69	2
2239	2	17	20	2.21	2.02	1	69	2
2239	2	20	23	2.34	2.21	1	69	2
2239	2	20	25	2.21	1.24	1	69	2
2239	2	23	20	2.15	2.21	1	69	2
2251	2	15	12	0.59	0.91	1	80	2
2251	1	12	17	0.91	0.39	1	80	2
2251	1	9	12	0.91	0.85	1	80	2
2251	2	7	12	1.76	0.91	1	80	2
2251	2	17	12	0.91	1.11	1	80	2
2251	1	12	15	1.17	0.91	1	80	2
2251	1	12	7	0.13	0.91	1	80	2
2258	1	25	20	1.43	2.73	2	42	2
2258	1	28	25	1.43	1.82	2	42	2
2258	1	22	25	1.5	1.43	2	42	2
2258	2	25	30	1.89	1.43	2	42	2
2258	2	25	22	1.37	1.43	2	42	2
2258	2	25	28	1.43	1.17	2	42	2
2258	2	20	25	1.43	0.46	2	42	2
2258	1	30	25	1.17	1.43	2	42	2
2285	2	50	45	5.85	5.98	1	31	3
2285	2	60	50	5.85	6.7	1	31	3
2285	2	50	55	6.63	5.85	1	31	3
2285	1	45	50	5.85	5.79	1	31	3
2285	2	55	50	5.53	5.85	1	31	3
2285	2	40	50	9.1	5.85	1	31	3
2285	1	50	60	5.85	5.53	1	31	3
2285	1	50	40	4.1	5.85	1	31	3
2288	2	20	25	2.47	1.5	2	40	3
2288	1	25	20	2.47	3.97	2	40	3
2288	1	20	17	2.47	2.99	2	40	3
2288	2	17	20	2.47	2.21	2	40	3
2288	2	23	20	2.41	2.47	2	40	3
2288	2	15	20	2.99	2.47	2	40	3
2288	2	20	15	2.28	2.47	2	40	3
2288	1	20	23	2.54	2.47	2	40	3
2299	2	90	120	13	10.08	1	32	2
2299	2	60	90	18.2	13	1	32	2
2299	1	85	90	13	12.87	1	32	2
2299	1	95	90	12.48	13	1	32	2
2299	2	120	90	13	14.63	1	32	2
2299	2	90	85	13	13.07	1	32	2
2299	2	90	95	13.39	13	1	32	2
2299	1	90	60	4.55	13	1	32	2
2303	1	7	10	0.26	0.2	1	71	2
2303	2	7	12	1.37	0.26	1	71	2
2303	1	7	4	0.13	0.26	1	71	2
2303	1	7	2	0.26	0.78	1	71	2
2303	1	12	7	0.13	0.26	1	71	2
2303	1	10	7	0.26	0.39	1	71	2
2303	2	4	7	0.65	0.26	1	71	2
2303	2	2	7	0.26	0.07	1	71	2
2304	2	45	35	4.42	5.2	1	38	2
2304	1	45	55	4.62	4.42	1	38	2
2304	2	45	30	2.99	4.42	1	38	2
2304	1	35	45	4.42	3.25	1	38	2
2304	1	30	45	5.2	4.42	1	38	2
2304	2	60	45	4.42	7.02	1	38	2
2304	2	55	45	4.23	4.42	1	38	2
2304	2	45	60	4.42	0.13	1	38	2
2305	1	135	105	18.2	22.1	1	63	2
2305	2	105	135	18.2	9.1	1	63	2
2305	2	135	155	18.2	15.8	1	63	2
2305	1	155	135	18.2	19.7	1	63	2
2305	2	135	165	19.83	18.2	1	63	2
2305	1	135	115	17.75	18.2	1	63	2
2305	1	165	135	15.6	18.2	1	63	2
2305	1	115	135	18.4	18.2	1	63	2
2315	1	220	240	110.5	108.1	1	40	2
2315	2	220	200	110.05	110.5	1	40	2
2315	1	200	220	110.7	110.5	1	40	2
2315	2	190	220	110.5	103.35	1	40	2
2315	1	220	250	111.8	110.5	1	40	2
2315	2	220	190	110.5	114.4	1	40	2
2315	2	240	220	110.5	111.8	1	40	2
2315	2	250	220	108.23	110.5	1	40	2
2319	1	57	47	13.52	14.69	1	37	3
2319	2	67	57	13.39	13.52	1	37	3
2319	2	47	57	13.52	12.87	1	37	3
2319	1	57	37	12.42	13.52	1	37	3
2319	1	77	57	13.52	19.57	1	37	3
2319	2	57	77	13.52	10.47	1	37	3
2319	1	57	67	13.85	13.52	1	37	3
2319	2	37	57	15.28	13.52	1	37	3
2323	2	120	130	16.12	14.95	1	65	2
2323	1	110	120	16.19	16.12	1	65	2
2323	2	120	110	15.67	16.12	1	65	2
2323	2	130	120	16.12	16.9	1	65	2
2323	1	120	150	17.75	16.12	1	65	2
2323	1	120	90	16.12	21.97	1	65	2
2323	2	90	120	16.12	3.12	1	65	2
2323	2	150	120	13.2	16.12	1	65	2
2328	1	55	35	4.94	12.55	1	28	2
2328	2	55	45	4.81	4.94	1	28	2
2328	2	55	75	6.89	4.94	1	28	2
2328	1	75	55	4.1	4.94	1	28	2
2328	2	55	65	4.94	4.1	1	28	2
2328	2	35	55	4.94	1.5	1	28	2
2328	1	45	55	5.27	4.94	1	28	2
2328	1	65	55	4.94	6.24	1	28	2
2348	1	11	14	1.95	1.5	1	36	3
2348	1	11	16	2.15	1.95	1	36	3
2348	2	11	8	1.82	1.95	1	36	3
2348	2	11	6	1.95	2.8	1	36	3
2348	2	14	11	1.95	2.21	1	36	3
2348	2	16	11	1.43	1.95	1	36	3
2348	2	6	11	1.95	0.13	1	36	3
2357	1	20	17	1.43	1.69	1	23	2
2357	1	20	15	0.91	1.43	1	23	2
2357	2	17	20	1.43	0.98	1	23	2
2357	2	15	20	1.56	1.43	1	23	2
2357	1	25	20	1.43	2.41	1	23	2
2357	1	20	23	1.5	1.43	1	23	2
2357	1	23	20	1.37	1.43	1	23	2
2357	2	20	25	1.43	0.13	1	23	2
2358	2	7	2	1.3	1.56	1	23	2
2358	1	12	7	0.13	1.3	1	23	2
2358	1	2	7	1.3	0.78	1	23	2
2358	2	7	12	2.28	1.3	1	23	2
2358	1	4	7	1.5	1.3	1	23	2
2358	2	10	7	1.3	1.37	1	23	2
2358	2	7	4	0.98	1.3	1	23	2
2358	1	7	10	1.3	1.17	1	23	2
2365	2	12	15	0.78	0.39	2	69	2
2365	2	7	12	0.78	0.13	2	69	2
2365	1	12	9	0.65	0.78	2	69	2
2365	1	9	12	0.85	0.78	2	69	2
2365	1	12	7	0.78	1.63	2	69	2
2365	1	17	12	0.26	0.78	2	69	2
2365	1	15	12	0.78	1.04	2	69	2
2365	2	12	17	0.98	0.78	2	69	2
2369	1	30	25	3.38	5.01	1	61	2
2369	1	27	30	3.45	3.38	1	61	2
2369	2	25	30	3.38	2.73	1	61	2
2369	1	35	30	3.12	3.38	1	61	2
2369	1	33	30	3.38	3.71	1	61	2
2369	2	30	35	3.84	3.38	1	61	2
2369	2	30	33	3.38	3.12	1	61	2
2369	1	30	27	3.32	3.38	1	61	2
2384	1	35	40	2.86	2.8	1	63	2
2384	1	40	35	2.86	2.99	1	63	2
2384	1	50	35	0.59	2.86	1	63	2
2384	1	35	20	2.86	4.29	1	63	2
2384	1	35	30	2.47	2.86	1	63	2
2384	2	20	35	2.86	2.21	1	63	2
2384	2	30	35	3.38	2.86	1	63	2
2384	2	35	50	6.11	2.86	1	63	2
2385	1	110	90	9.75	11.7	1	45	2
2385	1	110	113	9.75	9.69	1	45	2
2385	2	90	110	9.75	8.65	1	45	2
2385	1	130	110	6.7	9.75	1	45	2
2385	1	113	110	9.75	9.88	1	45	2
2385	1	110	107	9.49	9.75	1	45	2
2385	2	110	130	17.36	9.75	1	45	2
2385	2	107	110	10.14	9.75	1	45	2
2416	2	90	60	9.88	12.48	1	50	2
2416	1	60	90	9.88	8.91	1	50	2
2416	2	120	90	5.98	9.88	1	50	2
2416	2	90	85	9.49	9.88	1	50	2
2416	2	95	90	9.88	10.01	1	50	2
2416	1	90	95	9.88	9.82	1	50	2
2416	2	90	120	18.98	9.88	1	50	2
2416	1	85	90	10.47	9.88	1	50	2
2420	2	122	167	15.08	9.23	1	37	3
2420	1	122	92	15.08	18.33	1	37	3
2420	2	77	122	18.46	15.08	1	37	3
2420	1	92	122	15.08	13.13	1	37	3
2420	1	167	122	15.08	28.73	1	37	3
2420	2	122	77	13.13	15.08	1	37	3
2420	2	152	122	14.76	15.08	1	37	3
2420	1	122	152	16.06	15.08	1	37	3
2428	1	45	48	2.86	2.6	2	54	2
2428	1	45	55	3.84	2.86	2	54	2
2428	1	48	45	2.86	3.19	2	54	2
2428	1	45	35	2.86	6.11	2	54	2
2428	1	42	45	2.93	2.86	2	54	2
2428	2	35	45	2.86	1.11	2	54	2
2428	2	55	45	2.54	2.86	2	54	2
2428	2	45	42	2.8	2.86	2	54	2
2439	1	75	85	14.56	14.37	1	33	3
2439	1	95	75	6.96	14.56	1	33	3
2439	2	75	65	13.46	14.56	1	33	3
2439	2	85	75	14.56	14.69	1	33	3
2439	1	55	75	14.56	13.07	1	33	3
2439	2	75	95	18.01	14.56	1	33	3
2439	1	65	75	15.21	14.56	1	33	3
2439	2	75	55	14.56	15.21	1	33	3
2442	1	45	35	5.72	7.02	1	33	2
2442	2	45	30	4.94	5.72	1	33	2
2442	1	60	45	5.72	9.3	1	33	2
2442	2	30	45	7.15	5.72	1	33	2
2442	2	35	45	5.72	4.88	1	33	2
2442	2	55	45	5.59	5.72	1	33	2
2442	1	45	55	6.18	5.72	1	33	2
2442	2	45	60	5.72	2.8	1	33	2
2443	1	20	25	0.52	0.26	1	42	2
2443	2	15	20	2.15	0.52	1	42	2
2443	2	20	23	0.91	0.52	1	42	2
2443	2	20	15	0.13	0.52	1	42	2
2443	1	25	20	0.52	0.98	1	42	2
2443	1	23	20	0.26	0.52	1	42	2
2443	2	20	17	0.52	0.65	1	42	2
2456	1	120	90	14.56	22.36	2	62	1
2456	2	120	150	17.16	14.56	2	62	1
2456	1	140	120	14.56	17.16	2	62	1
2456	1	100	120	15.02	14.56	2	62	1
2456	2	150	120	12.94	14.56	2	62	1
2456	2	90	120	14.56	10.01	2	62	1
2456	1	120	140	14.56	13.07	2	62	1
2456	2	120	100	14.24	14.56	2	62	1
2459	2	55	45	8.32	8.78	1	39	3
2459	2	58	55	8.32	8.39	1	39	3
2459	1	45	55	8.32	7.35	1	39	3
2459	2	55	52	7.93	8.32	1	39	3
2459	1	55	58	8.32	8.19	1	39	3
2459	1	52	55	8.58	8.32	1	39	3
2459	1	65	55	5.92	8.32	1	39	3
2459	2	55	65	10.27	8.32	1	39	3
2476	1	210	180	60.06	64.61	1	18	2
2476	2	210	205	59.93	60.06	1	18	2
2476	2	180	210	60.06	50.31	1	18	2
2476	1	210	215	60.06	59.54	1	18	2
2476	1	210	240	61.36	60.06	1	18	2
2476	1	205	210	60.13	60.06	1	18	2
2476	2	215	210	60.06	60.39	1	18	2
2476	2	240	210	57.79	60.06	1	18	2
2481	1	50	40	4.81	5.79	2	48	4
2481	2	40	50	4.81	4.36	2	48	4
2481	2	53	50	4.81	4.94	2	48	4
2481	2	50	60	7.61	4.81	2	48	4
2481	1	50	53	4.81	4.75	2	48	4
2481	1	50	47	4.55	4.81	2	48	4
2481	1	60	50	3.06	4.81	2	48	4
2481	2	47	50	5.14	4.81	2	48	4
2485	1	130	85	14.56	23.34	1	28	2
2485	2	175	130	10.14	14.56	1	28	2
2485	2	130	110	14.11	14.56	1	28	2
2485	2	85	130	14.56	3.84	1	28	2
2485	1	130	175	15.99	14.56	1	28	2
2485	2	150	130	14.56	16.06	1	28	2
2485	1	110	130	14.82	14.56	1	28	2
2485	2	130	150	14.56	11.51	1	28	2
2495	2	18	13	1.95	2.41	2	37	3
2495	2	15	18	2.28	1.95	2	37	3
2495	2	18	23	3.25	1.95	2	37	3
2495	1	18	21	1.95	1.89	2	37	3
2495	2	21	18	1.95	2.02	2	37	3
2495	1	13	18	1.95	1.76	2	37	3
2495	2	18	15	1.76	1.95	2	37	3
2495	1	23	18	1.11	1.95	2	37	3
2516	2	60	45	7.8	8.13	1	59	2
2516	1	60	40	3.9	7.8	1	59	2
2516	2	75	60	6.83	7.8	1	59	2
2516	2	80	60	7.8	9.75	1	59	2
2516	2	40	60	15.41	7.8	1	59	2
2516	1	45	60	7.8	7.54	1	59	2
2516	1	60	80	7.8	6.96	1	59	2
2516	2	60	75	9.62	7.8	1	59	2
2531	2	60	70	9.75	8.26	1	39	3
2531	2	57	60	9.75	9.49	1	39	3
2531	1	60	63	9.88	9.75	1	39	3
2531	2	60	50	9.23	9.75	1	39	3
2531	2	63	60	9.69	9.75	1	39	3
2531	1	60	57	9.75	10.14	1	39	3
2531	1	70	60	9.75	12.55	1	39	3
2531	2	50	60	10.6	9.75	1	39	3
2532	2	180	190	26.26	26.07	1	58	2
2532	1	180	135	26.26	28.73	1	58	2
2532	1	225	180	11.64	26.26	1	58	2
2532	1	180	170	25.16	26.26	1	58	2
2532	2	170	180	26.91	26.26	1	58	2
2532	2	135	180	26.26	22.88	1	58	2
2532	2	190	180	26.26	26.33	1	58	2
2532	2	180	225	35.04	26.26	1	58	2
2534	1	12	17	0.52	0.13	1	36	3
2534	1	12	9	0.52	0.85	1	36	3
2534	2	12	7	0.26	0.52	1	36	3
2534	2	15	12	0.46	0.52	1	36	3
2534	1	12	15	0.59	0.52	1	36	3
2534	1	17	12	0.52	1.69	1	36	3
2534	2	7	12	1.04	0.52	1	36	3
2534	2	9	12	0.52	0.26	1	36	3
2538	1	100	120	14.3	12.81	2	23	2
2538	1	80	100	14.95	14.3	2	23	2
2538	2	70	100	14.3	8.45	2	23	2
2538	2	130	100	13	14.3	2	23	2
2538	1	100	70	14.3	27.3	2	23	2
2538	1	100	130	16.9	14.3	2	23	2
2538	1	120	100	14.3	16.9	2	23	2
2538	2	100	80	14.11	14.3	2	23	2
2548	1	8	5	0.26	0.46	1	29	2
2548	1	8	13	0.26	0.13	1	29	2
2548	1	8	11	0.33	0.26	1	29	2
2548	2	11	8	0.13	0.26	1	29	2
2548	1	3	8	0.46	0.26	1	29	2
2548	1	5	8	0.26	0.13	1	29	2
2548	1	13	8	0.26	1.04	1	29	2
2548	2	8	3	0.13	0.26	1	29	2
2572	2	30	25	2.86	2.99	1	67	2
2572	1	30	20	1.11	2.86	1	67	2
2572	1	40	30	2.86	3.84	1	67	2
2572	2	30	35	3.64	2.86	1	67	2
2572	1	25	30	2.86	2.8	1	67	2
2572	1	30	40	2.86	2.34	1	67	2
2572	2	35	30	2.47	2.86	1	67	2
2572	2	20	30	5.01	2.86	1	67	2
2586	2	9	12	0.65	0.39	1	56	2
2586	1	12	9	0.65	1.04	1	56	2
2586	2	4	9	0.65	0.13	1	56	2
2586	1	6	9	0.72	0.65	1	56	2
2586	1	14	9	0.39	0.65	1	56	2
2586	2	9	14	1.11	0.65	1	56	2
2586	1	9	4	0.65	2.8	1	56	2
2588	1	60	55	4.16	4.81	1	58	2
2588	2	45	60	5.59	4.16	1	58	2
2588	2	60	65	4.29	4.16	1	58	2
2588	2	55	60	4.16	3.84	1	58	2
2588	1	75	60	4.16	8.71	1	58	2
2588	1	60	45	3.38	4.16	1	58	2
2588	2	65	60	4.1	4.16	1	58	2
2588	2	60	75	4.16	1.89	1	58	2
2597	1	135	155	54.34	53.89	1	37	3
2597	2	155	135	54.34	54.6	1	37	3
2597	2	135	115	51.74	54.34	1	37	3
2597	1	135	165	59.54	54.34	1	37	3
2597	1	165	135	45.89	54.34	1	37	3
2597	2	135	105	54.34	55.32	1	37	3
2597	1	105	135	54.34	52.07	1	37	3
2597	1	115	135	55.64	54.34	1	37	3
2640	2	30	35	3.9	3.12	1	48	3
2640	1	30	27	3.9	4.29	1	48	3
2640	1	35	30	3.9	6.05	1	48	3
2640	1	30	25	3.71	3.9	1	48	3
2640	2	25	30	4.29	3.9	1	48	3
2640	2	27	30	3.9	3.71	1	48	3
2640	1	30	33	3.97	3.9	1	48	3
2640	2	33	30	3.84	3.9	1	48	3
2656	1	45	35	9.62	11.57	1	65	2
2656	1	45	55	10.14	9.62	1	65	2
2656	1	45	48	9.62	9.1	1	65	2
2656	1	42	45	9.69	9.62	1	65	2
2656	2	55	45	8.84	9.62	1	65	2
2656	2	48	45	9.62	9.82	1	65	2
2656	2	45	42	9.56	9.62	1	65	2
2656	2	35	45	9.62	7.48	1	65	2
2679	1	45	40	10.01	10.34	1	33	3
2679	1	50	45	9.88	10.01	1	33	3
2679	2	40	45	10.01	9.43	1	33	3
2679	2	30	45	10.53	10.01	1	33	3
2679	2	45	60	10.01	6.44	1	33	3
2679	1	45	30	8.84	10.01	1	33	3
2679	1	45	50	10.08	10.01	1	33	3
2679	1	60	45	10.01	12.94	1	33	3
2687	1	12	7	1.04	2.47	2	18	2
2687	1	9	12	1.17	1.04	2	18	2
2687	2	12	17	1.56	1.04	2	18	2
2687	1	12	15	1.04	0.78	2	18	2
2687	2	12	9	0.98	1.04	2	18	2
2687	1	15	12	1.04	1.5	2	18	2
2687	2	17	12	0.85	1.04	2	18	2
2687	2	7	12	1.04	0.07	2	18	2
2690	2	20	25	2.34	1.37	1	38	2
2690	2	17	20	2.34	2.08	1	38	2
2690	2	23	20	2.28	2.34	1	38	2
2690	1	25	20	2.34	3.77	1	38	2
2690	1	20	15	2.15	2.34	1	38	2
2690	2	20	23	2.47	2.34	1	38	2
2690	1	20	17	2.34	2.73	1	38	2
2690	2	15	20	2.86	2.34	1	38	2
2696	1	12	7	0.39	1.24	1	24	2
2696	2	12	9	0.33	0.39	1	24	2
2696	1	7	12	0.39	0.13	1	24	2
2696	2	17	12	0.13	0.39	1	24	2
2696	1	15	12	0.39	0.65	1	24	2
2696	1	12	17	0.52	0.39	1	24	2
2696	1	12	15	0.39	0.13	1	24	2
2703	1	35	45	6.76	6.57	1	73	4
2703	2	35	50	9.04	6.76	1	73	4
2703	2	45	35	6.76	6.83	1	73	4
2703	2	35	20	6.76	7.28	1	73	4
2703	1	50	35	3.51	6.76	1	73	4
2703	1	35	25	5.66	6.76	1	73	4
2703	2	20	35	6.76	5.59	1	73	4
2703	1	25	35	7.41	6.76	1	73	4
2708	1	9	12	0.26	0.2	2	24	2
2708	2	9	4	0.26	0.46	2	24	2
2708	1	4	9	0.26	0.13	2	24	2
2708	2	9	14	1.11	0.26	2	24	2
2708	1	6	9	0.46	0.26	2	24	2
2708	2	14	9	0.13	0.26	2	24	2
2708	2	9	6	0.13	0.26	2	24	2
2708	2	12	9	0.26	0.33	2	24	2
2723	1	25	20	2.34	3.19	1	44	2
2723	1	28	25	2.34	2.6	1	44	2
2723	2	20	25	2.34	1.04	1	44	2
2723	1	30	25	1.89	2.34	1	44	2
2723	1	25	30	2.47	2.34	1	44	2
2723	2	25	22	2.28	2.34	1	44	2
2723	2	25	28	2.34	1.95	1	44	2
2742	1	20	17	1.3	1.5	2	36	3
2742	2	17	20	1.3	0.91	2	36	3
2742	2	23	20	1.17	1.3	2	36	3
2742	1	20	23	1.37	1.3	2	36	3
2742	1	20	15	0.91	1.3	2	36	3
2742	2	20	25	1.3	0.13	2	36	3
2742	1	25	20	1.3	1.95	2	36	3
2742	2	15	20	1.56	1.3	2	36	3
2751	1	30	35	2.34	1.82	2	48	2
2751	1	30	33	2.6	2.34	2	48	2
2751	1	30	25	1.17	2.34	2	48	2
2751	1	27	30	2.34	2.21	2	48	2
2751	2	30	27	2.34	2.41	2	48	2
2751	2	33	30	1.89	2.34	2	48	2
2751	2	25	30	3.32	2.34	2	48	2
2751	2	35	30	2.34	2.54	2	48	2
2754	2	30	33	2.86	2.67	2	40	3
2754	1	27	30	2.93	2.86	2	40	3
2754	2	35	30	2.73	2.86	2	40	3
2754	1	30	25	2.86	4.03	2	40	3
2754	1	33	30	2.86	3.25	2	40	3
2754	2	30	27	2.8	2.86	2	40	3
2754	2	30	35	3.32	2.86	2	40	3
2754	2	25	30	2.86	2.02	2	40	3
2761	1	40	50	6.37	5.4	2	26	2
2761	2	50	40	6.37	6.83	2	26	2
2761	1	30	40	7.67	6.37	2	26	2
2761	1	43	40	5.98	6.37	2	26	2
2761	1	40	30	3.12	6.37	2	26	2
2761	1	37	40	6.37	6.31	2	26	2
2761	1	40	43	6.63	6.37	2	26	2
3059	1	15	10	1.04	2.54	1	34	2
3059	2	20	15	0.78	1.04	1	34	2
3059	1	15	20	1.5	1.04	1	34	2
3059	2	10	15	1.04	0.26	1	34	2
3059	1	15	18	1.04	0.85	1	34	2
3059	1	12	15	1.17	1.04	1	34	2
3059	1	18	15	1.04	1.43	1	34	2
3059	2	15	12	0.98	1.04	1	34	2
3072	2	45	55	9.88	8.71	2	29	2
3072	2	30	45	9.88	4.16	2	29	2
3072	1	60	45	8.45	9.88	2	29	2
3072	1	35	45	10.08	9.88	2	29	2
3072	1	55	45	9.88	10.53	2	29	2
3072	2	45	60	10.53	9.88	2	29	2
3072	1	45	30	9.88	12.81	2	29	2
3072	1	45	35	9.56	9.88	2	29	2
3083	2	49	69	6.5	0.46	2	35	3
3083	1	29	49	7.61	6.5	2	35	3
3083	2	34	49	6.5	4.68	2	35	3
3083	1	49	29	4.55	6.5	2	35	3
3083	2	64	49	5.85	6.5	2	35	3
3083	1	69	49	6.5	9.1	2	35	3
3083	1	49	64	6.63	6.5	2	35	3
3083	2	49	34	6.5	7.48	2	35	3
3109	2	50	30	7.8	9.56	1	51	3
3109	2	70	50	4.36	7.8	1	51	3
3109	1	50	53	7.8	7.74	1	51	3
3109	1	47	50	8.26	7.8	1	51	3
3109	2	50	70	13.46	7.8	1	51	3
3109	2	53	50	7.8	7.93	1	51	3
3109	1	30	50	7.8	6.7	1	51	3
3109	2	50	47	7.61	7.8	1	51	3
3110	2	30	35	2.73	2.21	2	44	3
3110	2	20	30	2.73	0.13	2	44	3
3110	1	30	20	2.73	4.49	2	44	3
3110	1	35	30	2.73	3.12	2	44	3
3110	1	40	30	1.76	2.73	2	44	3
3110	2	30	40	3.25	2.73	2	44	3
3110	2	30	25	2.6	2.73	2	44	3
3110	1	25	30	2.8	2.73	2	44	3
3122	1	210	220	22.36	22.23	1	26	3
3122	1	210	190	22.36	23.86	1	26	3
3122	2	220	210	22.36	22.82	1	26	3
3122	1	230	210	18.46	22.36	1	26	3
3122	2	200	210	23.47	22.36	1	26	3
3122	1	210	200	21.71	22.36	1	26	3
3122	2	210	230	28.86	22.36	1	26	3
3122	1	190	210	22.36	21.26	1	26	3
3129	2	103	100	14.56	14.69	2	36	3
3129	1	97	100	14.95	14.56	2	36	3
3129	2	100	130	24.31	14.56	2	36	3
3129	2	100	70	14.56	16.84	2	36	3
3129	2	100	97	14.37	14.56	2	36	3
3129	1	70	100	14.56	13.26	2	36	3
3129	1	130	100	9.36	14.56	2	36	3
3172	1	80	70	9.88	10.34	1	62	2
3172	2	80	90	11.38	9.88	1	62	2
3172	1	90	80	7.74	9.88	1	62	2
3172	1	80	83	9.88	9.82	1	62	2
3172	1	80	77	9.56	9.88	1	62	2
3172	2	70	80	9.88	9.1	1	62	2
3172	2	77	80	10.08	9.88	1	62	2
3176	2	210	200	100.75	100.95	1	38	1
3176	1	230	210	100.75	102.7	1	38	1
3176	1	210	230	100.75	99.91	1	38	1
3176	1	210	190	98.15	100.75	1	38	1
3176	2	190	210	105.95	100.75	1	38	1
3176	1	200	210	100.75	100.62	1	38	1
3176	2	220	210	99.97	100.75	1	38	1
3176	2	210	220	101.92	100.75	1	38	1
